args
 Namespace(samples=4, concat=10, runs=3, latent_size=10, dataset='cocitationciteseer', seed=42, epochs=1500, lr=0.01, weight_decay=0.0005, hidden=64, dropout=0.5, batch_size=128, tem=0.5, lam=1.0, pretrain_epochs=8, pretrain_lr=0.05, conditional=True, update_epochs=20, num_models=100, warmup=200, use_mediator=False, cuda=False)
This is cocitation_citeseer dataset:
  ->  num_classes
  ->  num_vertices
  ->  num_edges
  ->  dim_features
  ->  features
  ->  edge_list
  ->  labels
  ->  train_mask
  ->  val_mask
  ->  test_mask
Please try `data['name']` to get the specified data.
Run Train:   0%|          | 0/3 [00:00<?, ?it/s]/users/Min/miniconda/envs/hy/lib/python3.9/site-packages/torch/nn/functional.py:1967: UserWarning: nn.functional.sigmoid is deprecated. Use torch.sigmoid instead.
  warnings.warn("nn.functional.sigmoid is deprecated. Use torch.sigmoid instead.")
Run:01 Epoch: 0001 loss_train: 1.7874 loss_val: 1.7758
Run:01 Epoch: 0002 loss_train: 1.7767 loss_val: 1.7619
Run:01 Epoch: 0003 loss_train: 1.7655 loss_val: 1.7543
Run:01 Epoch: 0004 loss_train: 1.7615 loss_val: 1.7591
Run:01 Epoch: 0005 loss_train: 1.7728 loss_val: 1.7616
Run:01 Epoch: 0006 loss_train: 1.7787 loss_val: 1.7533
Run:01 Epoch: 0007 loss_train: 1.7668 loss_val: 1.7450
Run:01 Epoch: 0008 loss_train: 1.7540 loss_val: 1.7398
Run:01 Epoch: 0009 loss_train: 1.7458 loss_val: 1.7362
Run:01 Epoch: 0010 loss_train: 1.7411 loss_val: 1.7328
Run:01 Epoch: 0011 loss_train: 1.7383 loss_val: 1.7298
Run:01 Epoch: 0012 loss_train: 1.7366 loss_val: 1.7277
Run:01 Epoch: 0013 loss_train: 1.7362 loss_val: 1.7241
Run:01 Epoch: 0014 loss_train: 1.7338 loss_val: 1.7170
Run:01 Epoch: 0015 loss_train: 1.7263 loss_val: 1.7073
Run:01 Epoch: 0016 loss_train: 1.7138 loss_val: 1.6971
Run:01 Epoch: 0017 loss_train: 1.6995 loss_val: 1.6864
Run:01 Epoch: 0018 loss_train: 1.6875 loss_val: 1.6759
Run:01 Epoch: 0019 loss_train: 1.6749 loss_val: 1.6658
Run:01 Epoch: 0020 loss_train: 1.6622 loss_val: 1.6544
